ID,COUNTY,TSZ,Special_Event_a,EventTransitBias,TripLengthBias,Orig_DriveTime,New_DriveTime,Time_Difference,OBJECTID,ITSZ05,DIST05,TSZ00,COUNTY_CODE,X_COORD,minCT,Land_Area,Model_Area,DART,FWTA,MPA,External,TSZ05,ACRES,Y_COORD,maxCT,JUR57,DIST66,TAD,Total_Area,TRACT,DIst30,Dist Name,Districts,District_Name,TAP00,LEN,SHAPE_area,SHAPE_len,RAA,City,Water_Area,DCTA,Airport,AREATP07,ATZONE,SHUTTLE,Hotel_Rooms,Hotel_Flag,Room_VL,Room_L,Room_M,Room_S,Hotel_Occupancy_Share,Business_meal_p,Business_business_p,Business_other_p,Business_nonhotel_p,Leisure_meal_p,Leisure_business_p,Leisure_other_p,Leisure_nonhotel_p,Business_meal_a,Business_business_a,Business_other_a,Business_nonhotel_a,Leisure_meal_a,Leisure_business_a,Leisure_other_a,Leisure_nonhotel_a,SERVICE,business_a,leisure_a,Total_a,NonCBD_Mask,Total_Business_p,Total_Leisure_p,Special_Event_p,Special_Event_PKOP,NormalParkingCost,Backup_NormalParkingCost,EventParkingCost,Dallas_CBD,Final_Org,Median_HH_Income
1286,Tarrant         d             ,9231,0,0,0,10.4852,13.6703,0,0,10257,439026          d             ,9231            d             ,4391            d             ,2.36804e+006,0,0.381558,0.381558,0,0,1,0,10257           d             ,0,7.00873e+006,0,23,25,119,0.381558,1132.10         d             ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9231,0,0,0,351,North Richland Hills          ,0,0,NonAirport      ills          ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.763,1.29222,1.35253,0.325652,0.830602,0.0358584,2.94655,0.806347,82,12.874,8.282,21.156,1,0,0,2533.08,0,0,0,0,0,1,76846
1315,Tarrant         ills          ,9166,0,0,0,11.0458,15.1478,0,0,10178,439025          ills          ,9166            ills          ,4396            ills          ,2.36935e+006,0,0.191984,0.191984,0,0,1,0,10178           ills          ,0,7.01616e+006,0,27,30,135,0.191984,1138.07         ills          ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9166,0,0,0,353,North Richland Hills          ,0,0,NonAirport      ills          ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.172,0.126071,0.131954,0.0317709,0.0810343,0.00349838,0.287468,0.078668,8,1.256,0.808,2.064,0,0,0,1888.5,0,0,0,0,0,1,103381
1342,Tarrant         ills          ,9168,0,0,0,10.7624,7.13886,0,0,10182,439027          ills          ,9168            ills          ,4398            ills          ,2.37617e+006,0,1.00993,1.00993,0,0,1,0,10182           ills          ,0,7.01924e+006,0,27,30,134,1.01953,1136.10         ills          ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9168,0,0,0,354,OtherIncorporated             ,0.0096002,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.3545,0.992806,1.03914,0.250196,0.638145,0.0275498,2.26381,0.61951,63,9.891,6.363,16.254,1,0,0,3751.14,0,0,0,0,0,1,117467
1256,Tarrant         d             ,9229,0,0,0,10.5823,13.0811,0,0,10255,439024          d             ,9229            d             ,4399            d             ,2.36516e+006,0,0.207222,0.207222,0,0,1,0,10255           d             ,0,7.00773e+006,0,23,25,119,0.207222,1132.10         d             ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9229,0,0,0,351,North Richland Hills          ,0,0,NonAirport      ills          ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,2.279,1.67044,1.74839,0.420964,1.0737,0.0463536,3.80895,1.04235,106,16.642,10.706,27.348,1,0,0,1831.49,0,0,0,0,0,1,76846
1189,Tarrant         ills          ,9227,0,0,0,10.6059,16.0639,0,0,10253,439024          ills          ,9227            ills          ,4397            ills          ,2.36149e+006,0,0.646757,0.646757,0,0,1,0,10253           ills          ,0,7.00822e+006,0,23,25,119,0.646757,1132.07         ills          ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9227,0,0,0,351,North Richland Hills          ,0,0,NonAirport      ills          ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.387,0.283659,0.296896,0.0714845,0.182327,0.00787136,0.646804,0.177003,18,2.826,1.818,4.644,0,0,0,6078.49,0,0,0,0,0,1,78761
1205,Tarrant         ills          ,9272,0,0,0,10.2865,14.9979,0,0,10256,439053          ills          ,9272            ills          ,4392            ills          ,2.36216e+006,0,0.627388,0.627388,0,0,1,0,10256           ills          ,0,7.00393e+006,0,23,25,119,0.627388,1132.15         ills          ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9272,0,0,0,351,North Richland Hills          ,0,0,NonAirport      ills          ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,3.3755,2.47414,2.5896,0.623504,1.5903,0.0686558,5.64157,1.54386,157,24.649,15.857,40.506,1,0,0,6469.26,0,0,0,0,0,1,79770
1162,Tarrant         ills          ,9271,0,0,0,10.6672,15.0405,0,0,10254,439053          ills          ,9271            ills          ,4391            ills          ,2.3586e+006,0,0.508657,0.508657,0,0,1,0,10254           ills          ,0,7.00227e+006,0,23,25,119,0.508657,1132.14         ills          ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9271,0,0,0,351,North Richland Hills          ,0,0,NonAirport      ills          ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.5805,0.425489,0.445344,0.107227,0.273491,0.011807,0.970205,0.265504,27,4.239,2.727,6.966,0,0,0,3669.87,0,0,0,0,0,1,64381
1161,Tarrant         ills          ,9323,0,0,0,10.1691,13.2578,0,0,10336,439053          ills          ,9323            ills          ,4393            ills          ,2.35766e+006,0,0.31557,0.31557,0,0,1,0,10336           ills          ,0,6.9996e+006,0,23,25,119,0.31557,1132.14         ills          ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9323,0,0,0,350,North Richland Hills          ,0,0,NonAirport      ills          ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.5695,1.15039,1.20408,0.289909,0.739438,0.0319227,2.62315,0.717845,73,11.461,7.373,18.834,1,0,0,5168.69,0,0,0,0,0,1,50654
1353,Tarrant         ills          ,9197,0,0,0,10.4746,18.9943,0,0,10185,439027          ills          ,9197            ills          ,4397            ills          ,2.3746e+006,0,0.833004,0.833004,0,0,1,0,10185           ills          ,0,7.01239e+006,0,27,30,134,0.833504,1136.10         ills          ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9197,0,0,0,354,OtherIncorporated             ,0.000500005,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.9245,0.67763,0.709252,0.170769,0.435559,0.0188038,1.54514,0.42284,43,6.751,4.343,11.094,1,0,0,4265.7,0,0,0,0,0,1,90194
1430,Tarrant         d             ,9169,0,0,0,10.6944,17.4624,0,0,10186,439027          d             ,9169            d             ,4399            d             ,2.37882e+006,0,0.486441,0.486441,0,0,1,0,10186           d             ,0,7.01414e+006,0,27,30,134,0.486441,1136.10         d             ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9169,0,0,0,354,OtherIncorporated             ,0,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.258,0.189106,0.197931,0.0476563,0.121551,0.00524757,0.431202,0.118002,12,1.884,1.212,3.096,0,0,0,1636.73,0,0,0,0,0,1,107989
1450,Tarrant         d             ,9199,0,0,0,10.3899,15.7526,0,0,10269,439027          d             ,9199            d             ,4399            d             ,2.38044e+006,0,0.54859,0.54859,0,0,1,0,10269           d             ,0,7.00966e+006,0,27,30,134,0.54859,1136.10         d             ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9199,0,0,0,354,OtherIncorporated             ,0,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,5.6975,4.17609,4.37097,1.05241,2.68426,0.115884,9.52239,2.60588,265,41.605,26.765,68.37,1,0,0,4285.12,0,0,0,0,0,1,74943
1473,Tarrant         d             ,9170,0,0,0,10.575,16.9024,0,0,10188,439027          d             ,9170            d             ,4390            d             ,2.38336e+006,0,0.853801,0.853801,0,0,1,0,10188           d             ,0,7.01539e+006,0,27,30,134,0.85817,1136.10         d             ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9170,0,0,0,354,OtherIncorporated             ,0.00436882,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.29,0.94553,0.989654,0.238282,0.607757,0.0262379,2.15601,0.59001,60,9.42,6.06,15.48,1,0,0,4073.57,0,0,0,0,0,1,117467
1488,Tarrant         d             ,9200,0,0,0,9.55145,15.1969,0,0,10271,439027          d             ,9200            d             ,4390            d             ,2.38271e+006,0,0.423138,0.423138,0,0,1,0,10271           d             ,0,7.01102e+006,0,27,30,134,0.423138,1136.10         d             ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9200,0,0,0,354,OtherIncorporated             ,0,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,4.601,3.37239,3.52977,0.849871,2.16767,0.0935817,7.68978,2.10437,214,33.598,21.614,55.212,1,0,0,2984.17,0,0,0,0,0,1,74943
1483,Tarrant         d             ,9235,0,0,0,10.1128,14.6139,0,0,10273,439029          d             ,9235            d             ,4395            d             ,2.3832e+006,0,0.255235,0.255235,0,0,1,0,10273           d             ,0,7.00787e+006,0,27,30,134,0.255235,1136.21         d             ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9235,0,0,0,376,OtherIncorporated             ,0,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,5.6115,4.11306,4.305,1.03653,2.64374,0.114135,9.37865,2.56654,261,40.977,26.361,67.338,1,0,0,2031.28,0,0,0,0,0,1,110800
1356,Tarrant         d             ,40988,0,0,0,0,16.5388,0,0,10266,439027          d             ,9198            d             ,4398            d             ,2.37576e+006,0,1.26195,1.26195,0,0,1,0,10266           d             ,0,7.00825e+006,0,27,30,134,1.26519,1136.10         d             ,24,Tarrant Cnty Dist             ,2,District 2      t             ,40988,0,0,0,354,OtherIncorporated             ,0.00324296,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,2.451,1.79651,1.88034,0.452735,1.15474,0.0498519,4.09642,1.12102,114,17.898,11.514,29.412,1,0,0,7893.87,0,0,0,0,0,1,104809
1523,Tarrant         d             ,9172,0,0,0,9.36732,16.4944,0,0,10189,439029          d             ,9172            d             ,4392            d             ,2.38793e+006,0,1.31266,1.31266,0,0,1,0,10189           d             ,0,7.01367e+006,0,27,30,134,1.31828,1136.21         d             ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9172,0,0,0,376,OtherIncorporated             ,0.00561796,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,2.451,1.79651,1.88034,0.452735,1.15474,0.0498519,4.09642,1.12102,114,17.898,11.514,29.412,1,0,0,9793.6,0,0,0,0,0,1,134061
1476,Tarrant         d             ,9142,0,0,0,9.51537,6.12406,0,0,10127,439028          d             ,9142            d             ,4392            d             ,2.38544e+006,0,1.11074,1.11074,0,0,1,0,10127           d             ,0,7.02086e+006,0,27,30,133,1.1323,1139.09         d             ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9142,0,0,0,355,Southlake                     ,0.0215581,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.3655,0.2679,0.280402,0.0675132,0.172198,0.00743406,0.61087,0.167169,17,2.669,1.717,4.386,0,0,0,8354.02,0,0,0,0,0,1,164788
1633,Tarrant                       ,40994,0,0,0,11.7823,18.7657,0,0,10130,439028                        ,9113                          ,4393                          ,2.39458e+006,0,1.61691,1.61691,0,0,1,0,10130                         ,0,7.02454e+006,0,27,30,133,1.61729,1137.05                       ,24,Tarrant Cnty Dist             ,2,District 2      t             ,40994,0,0,0,355,Southlake                     ,0.000377691,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,5.977,4.38096,4.5854,1.10404,2.81594,0.121569,9.98952,2.73371,278,43.646,28.078,71.724,1,0,0,11965.8,0,0,0,0,0,1,34489
1344,Tarrant                       ,9141,0,0,0,10.7651,19.1953,0,0,10124,439028                        ,9141                          ,4391                          ,2.37576e+006,0,0.564229,0.564229,0,0,1,0,10124                         ,0,7.02163e+006,0,27,30,132,0.583603,1139.08                       ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9141,0,0,0,356,Southlake                     ,0.0193744,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.7955,0.583077,0.610287,0.14694,0.374784,0.01618,1.32954,0.363839,37,5.809,3.737,9.546,0,0,0,2742.7,0,0,0,0,0,1,133495
1482,Tarrant                       ,9110,0,0,0,10.2211,6.78427,0,0,10126,439028                        ,9110                          ,4390                          ,2.3845e+006,0,1.2241,1.2241,0,0,1,0,10126                         ,0,7.02523e+006,0,27,30,133,1.23341,1139.09                       ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9110,0,0,0,355,Southlake                     ,0.00931226,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,2.9885,2.19048,2.2927,0.552019,1.40797,0.0607844,4.99476,1.36686,139,21.823,14.039,35.862,1,0,0,8406.41,0,0,0,0,0,1,154987
1586,Tarrant                       ,9111,0,0,0,9.98579,6.77406,0,0,10125,439010                        ,9111                          ,4391                          ,2.38986e+006,0,0.40331,0.40331,0,0,1,0,10125                         ,0,7.02915e+006,0,27,30,133,0.406156,1139.07                       ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9111,0,0,0,355,Southlake                     ,0.00284596,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6603.88,0,0,0,0,0,1,0
1682,Tarrant                       ,9085,0,0,0,9.82853,19.4046,0,0,10077,439032                        ,9085                          ,4395                          ,2.39449e+006,0,0.639881,0.639881,0,0,1,0,10077                         ,0,7.03163e+006,0,27,30,133,0.642476,1137.07                       ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9085,0,0,0,358,Southlake                     ,0.00259482,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.8275,1.3395,1.40201,0.337566,0.86099,0.0371703,3.05435,0.835847,85,13.345,8.585,21.93,1,0,0,3286.86,0,0,0,0,0,1,84270
1357,Tarrant                       ,9108,0,0,0,10.9183,18.4566,0,0,10122,439028                        ,9108                          ,4398                          ,2.37307e+006,0,0.453745,0.453745,0,0,1,0,10122                         ,0,7.02511e+006,0,27,30,132,0.458972,1139.08                       ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9108,0,0,0,356,Southlake                     ,0.00522679,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3173.07,0,0,0,0,0,1,133495
1401,Tarrant                       ,9109,0,0,0,10.7681,8.6125,0,0,10123,439028                        ,9109                          ,4399                          ,2.37785e+006,0,1.33925,1.33925,0,0,1,0,10123                         ,0,7.02538e+006,0,27,30,132,1.35906,1139.08                       ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9109,0,0,0,356,Southlake                     ,0.0198143,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,15.9315,11.6773,12.2222,2.94278,7.5058,0.324038,26.6268,7.28662,741,116.337,74.841,191.178,1,0,0,12775.7,0,0,0,0,0,1,156490
1504,Tarrant                       ,40999,0,0,0,0,12.4347,0,0,10070,439010                        ,9082                          ,4392                          ,2.38462e+006,0,1.073,1.073,0,0,1,0,10070                         ,0,7.031e+006,0,27,30,133,1.08036,1139.07                       ,24,Tarrant Cnty Dist             ,2,District 2      t             ,40999,0,0,0,355,Southlake                     ,0.00735705,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,4.128,3.0257,3.16689,0.762501,1.94482,0.0839612,6.89924,1.88803,192,30.144,19.392,49.536,1,0,0,5316.7,0,0,0,0,0,1,118011
1560,Tarrant                       ,41000,0,0,0,0,19.7555,0,0,10073,439011                        ,9084                          ,4394                          ,2.3902e+006,0,0.656744,0.656744,0,0,1,0,10073                         ,0,7.03168e+006,0,27,30,133,0.685414,1139.07                       ,24,Tarrant Cnty Dist             ,2,District 2      t             ,41000,0,0,0,358,Southlake                     ,0.0286703,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,7.3745,5.40528,5.65752,1.36218,3.47435,0.149993,12.3252,3.37289,343,53.851,34.643,88.494,1,0,0,1836.41,0,0,0,0,0,1,102202
1587,Tarrant                       ,9054,0,0,0,10.2371,9.95848,0,0,10068,439011                        ,9054                          ,4394                          ,2.38963e+006,0,0.756378,0.756378,0,0,1,0,10068                         ,0,7.0355e+006,0,27,30,133,0.758768,1139.07                       ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9054,0,0,0,358,Southlake                     ,0.00239018,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,2.365,1.73347,1.81437,0.43685,1.11422,0.0481028,3.95269,1.08168,110,17.27,11.11,28.38,1,0,0,1589.54,0,0,0,0,0,1,102202
1358,Tarrant                       ,9049,0,0,0,10.38,15.7102,0,0,10063,439010                        ,9049                          ,4399                          ,2.37422e+006,0,1.53073,1.53073,0,0,1,0,10063                         ,0,7.03328e+006,0,27,30,132,1.53654,1139.06                       ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9049,0,0,0,356,Southlake                     ,0.00581397,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.9995,1.46557,1.53396,0.369337,0.942024,0.0406687,3.34182,0.914515,93,14.601,9.393,23.994,1,0,0,8109.33,0,0,0,0,0,1,139055
1404,Tarrant                       ,9050,0,0,0,10.4848,12.7,0,0,10065,439010                        ,9050                          ,4390                          ,2.37893e+006,0,2.10638,2.10638,0,0,1,0,10065                         ,0,7.03243e+006,0,27,30,132,2.1289,1139.06                       ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9050,0,0,0,356,Southlake                     ,0.0225158,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,13.7385,10.0699,10.5398,2.5377,6.47262,0.279433,22.9615,6.2836,639,100.323,64.539,164.862,1,0,0,9738.66,0,0,0,0,0,1,155527
1472,Tarrant                       ,40998,0,0,0,0,13.6948,0,0,10066,439011                        ,9053                          ,4393                          ,2.38437e+006,0,1.07946,1.07946,0,0,1,0,10066                         ,0,7.03658e+006,0,27,30,133,1.08055,1139.07                       ,24,Tarrant Cnty Dist             ,2,District 2      t             ,40998,0,0,0,358,Southlake                     ,0.00108961,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,21.801,15.9795,16.7252,4.02696,10.2711,0.44342,36.4366,9.97117,1014,159.198,102.414,261.612,1,0,0,1208.06,0,0,0,0,0,1,102202
1287,Tarrant                       ,9107,0,0,0,11.4086,10.029,0,0,10120,439009                        ,9107                          ,4397                          ,2.3688e+006,0,0.453012,0.453012,0,0,1,0,10120                         ,0,7.02677e+006,0,27,30,132,0.456215,1139.12                       ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9107,0,0,0,356,Southlake                     ,0.0032027,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,2.795,2.04865,2.14425,0.516277,1.31681,0.0568487,4.67136,1.27835,130,20.41,13.13,33.54,1,0,0,1674.97,0,0,0,0,0,1,74028
1288,Tarrant                       ,9106,0,0,0,11.5475,10.0351,0,0,10119,439009                        ,9106                          ,4396                          ,2.36899e+006,0,0.504194,0.504194,0,0,1,0,10119                         ,0,7.02931e+006,0,27,30,132,0.506672,1139.12                       ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9106,0,0,0,357,Southlake                     ,0.00247805,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.7095,0.520042,0.54431,0.131055,0.334267,0.0144308,1.18581,0.324505,33,5.181,3.333,8.514,0,0,0,2311.99,0,0,0,0,0,1,74028
1289,Tarrant                       ,9080,0,0,0,10.093,11.0058,0,0,10062,439009                        ,9080                          ,4390                          ,2.36897e+006,0,0.568753,0.568753,0,0,1,0,10062                         ,0,7.03214e+006,0,27,30,132,0.572768,1139.10                       ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9080,0,0,0,357,Keller                        ,0.00401523,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.1825,0.866736,0.907183,0.218425,0.557111,0.0240514,1.97634,0.540842,55,8.635,5.555,14.19,1,0,0,3344.52,0,0,0,0,0,1,104274
1292,Tarrant                       ,9048,0,0,0,11.0325,17.944,0,0,10061,439009                        ,9048                          ,4398                          ,2.37012e+006,0,1.49384,1.49384,0,0,1,0,10061                         ,0,7.03843e+006,0,27,30,132,1.54364,1139.10                       ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9048,0,0,0,357,OtherIncorporated             ,0.0498053,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.763,1.29222,1.35253,0.325652,0.830602,0.0358584,2.94655,0.806347,82,12.874,8.282,21.156,1,0,0,2731.85,0,0,0,0,0,1,92364
1362,Tarrant         d             ,9023,0,0,0,10.5663,14.9645,0,0,10020,439010          d             ,9023            d             ,4393            d             ,2.37453e+006,0,0.836995,0.836995,0,0,1,0,10020           d             ,0,7.04166e+006,0,27,30,132,0.838992,1139.06         d             ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9023,0,0,0,357,OtherIncorporated             ,0.00199709,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.215,0.157588,0.164942,0.0397136,0.101293,0.00437298,0.359335,0.098335,10,1.57,1.01,2.58,0,0,0,10553.8,0,0,0,0,0,1,176967
1416,Tarrant         d             ,9051,0,0,0,10.2015,14.0577,0,0,10021,439010          d             ,9051            d             ,4391            d             ,2.37782e+006,0,0.275336,0.275336,0,0,1,0,10021           d             ,0,7.0404e+006,0,27,30,132,0.275336,1139.06         d             ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9051,0,0,0,356,OtherIncorporated             ,0,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3150.19,0,0,0,0,0,1,176967
1420,Tarrant         d             ,9024,0,0,0,0,14.3028,0,0,10022,439011          d             ,9024            d             ,4394            d             ,2.37976e+006,0,0.646177,0.646177,0,0,1,0,10022           d             ,0,7.04149e+006,0,27,30,133,0.647171,1139.07         d             ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9024,0,0,0,358,Southlake                     ,0.000994526,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11749.6,0,0,0,0,0,1,102202
1502,Tarrant                       ,40143,0,0,0,7.08334,14.867,0,0,10278,439062                        ,9285                          ,4395                          ,2.38685e+006,0,1.06831,1.06831,0,0,1,0,10278                         ,0,7.00477e+006,0,27,30,134,1.07274,1136.22                       ,24,Tarrant Cnty Dist             ,2,District 2      t             ,40143,0,0,0,376,OtherIncorporated             ,0.0044288,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,2.1285,1.56012,1.63293,0.393165,1.0028,0.0432925,3.55742,0.973516,99,15.543,9.999,25.542,1,0,0,5634.47,0,0,0,0,0,1,120593
1531,Tarrant         d             ,9236,0,0,0,9.44021,14.9164,0,0,10276,439029          d             ,9236            d             ,4396            d             ,2.38736e+006,0,0.887678,0.887678,0,0,1,0,10276           d             ,0,7.00843e+006,0,27,30,134,0.896055,1136.21         d             ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9236,0,0,0,376,OtherIncorporated             ,0.00837696,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,3.053,2.23775,2.34218,0.563933,1.43836,0.0620963,5.10256,1.39636,142,22.294,14.342,36.636,1,0,0,6265.41,0,0,0,0,0,1,110800
1644,Tarrant         d             ,9238,0,0,0,9.27371,17.3022,0,0,10280,439031          d             ,9238            d             ,4398            d             ,2.39276e+006,0,0.646316,0.646316,0,0,1,0,10280           d             ,0,7.00857e+006,0,27,30,134,0.650152,1136.21         d             ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9238,0,0,0,376,OtherIncorporated             ,0.00383508,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,3.9775,2.91538,3.05143,0.734702,1.87392,0.0809001,6.6477,1.8192,185,29.045,18.685,47.73,1,0,0,9424.31,0,0,0,0,0,1,115767
1449,Tarrant         d             ,9281,0,0,0,9.56145,12.9137,0,0,10275,439057          d             ,9281            d             ,4391            d             ,2.38107e+006,0,0.411492,0.411492,0,0,1,0,10275           d             ,0,7.00373e+006,0,27,30,134,0.411492,1136.22         d             ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9281,0,0,0,376,OtherIncorporated             ,0,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,2.107,1.54437,1.61644,0.389193,0.99267,0.0428552,3.52149,0.963683,98,15.386,9.898,25.284,1,0,0,4442.62,0,0,0,0,0,1,120193
1233,Tarrant         d             ,9047,0,0,0,11.0788,14.8254,0,0,10059,439009          d             ,9047            d             ,4397            d             ,2.36474e+006,0,1.15102,1.15102,0,0,1,0,10059           d             ,0,7.03569e+006,0,27,30,132,1.15692,1139.10         d             ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9047,0,0,0,357,Keller                        ,0.00590879,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.1395,0.835218,0.874195,0.210482,0.536852,0.0231768,1.90448,0.521175,53,8.321,5.353,13.674,1,0,0,3267.55,0,0,0,0,0,1,104274
1290,Tarrant                       ,9079,0,0,0,11.6496,14.3131,0,0,10060,439009                        ,9079                          ,4399                          ,2.36832e+006,0,0.40561,0.40561,0,0,1,0,10060                         ,0,7.03503e+006,0,27,30,132,0.40561,1139.10                       ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9079,0,0,0,357,Keller                        ,0,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.7095,0.520042,0.54431,0.131055,0.334267,0.0144308,1.18581,0.324505,33,5.181,3.333,8.514,0,0,0,2373.14,0,0,0,0,0,1,89561
1257,Tarrant                       ,9022,0,0,0,10.3975,18.2744,0,0,10019,439009                        ,9022                          ,4392                          ,2.36762e+006,0,0.772546,0.772546,0,0,1,0,10019                         ,0,7.04289e+006,0,27,30,132,0.801429,1139.10                       ,24,Tarrant Cnty Dist             ,2,District 2      t             ,9022,0,0,0,357,OtherIncorporated             ,0.0288824,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,4.085,2.99418,3.13391,0.754559,1.92457,0.0830866,6.82737,1.86836,190,29.83,19.19,49.02,1,0,0,8907.21,0,0,0,0,0,1,89561
